Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Jan 2002 - Installations Quantity,Feb 2002 - Installations Quantity,Mar 2002 - Installations Quantity,Apr 2002 - Installations Quantity,May 2002 - Installations Quantity,Jun 2002 - Installations Quantity,Jul 2002 - Installations Quantity,Aug 2002 - Installations Quantity,Sep 2002 - Installations Quantity,Oct 2002 - Installations Quantity,Nov 2002 - Installations Quantity,Dec 2002 - Installations Quantity,Jan 2003 - Installations Quantity,Feb 2003 - Installations Quantity,Mar 2003 - Installations Quantity,Apr 2003 - Installations Quantity,May 2003 - Installations Quantity,Jun 2003 - Installations Quantity,Jul 2003 - Installations Quantity,Aug 2003 - Installations Quantity,Sep 2003 - Installations Quantity,Oct 2003 - Installations Quantity,Nov 2003 - Installations Quantity,Dec 2003 - Installations Quantity,Jan 2004 - Installations Quantity,Feb 2004 - Installations Quantity,Mar 2004 - Installations Quantity,Apr 2004 - Installations Quantity,May 2004 - Installations Quantity,Jun 2004 - Installations Quantity,Jul 2004 - Installations Quantity,Aug 2004 - Installations Quantity,Sep 2004 - Installations Quantity,Oct 2004 - Installations Quantity,Nov 2004 - Installations Quantity,Dec 2004 - Installations Quantity,Jan 2005 - Installations Quantity,Feb 2005 - Installations Quantity,Mar 2005 - Installations Quantity,Apr 2005 - Installations Quantity,May 2005 - Installations Quantity,Jun 2005 - Installations Quantity,Jul 2005 - Installations Quantity,Aug 2005 - Installations Quantity,Sep 2005 - Installations Quantity,Oct 2005 - Installations Quantity,Nov 2005 - Installations Quantity,Dec 2005 - Installations Quantity,Jan 2006 - Installations Quantity,Feb 2006 - Installations Quantity,Mar 2006 - Installations Quantity,Apr 2006 - Installations Quantity,May 2006 - Installations Quantity,Jun 2006 - Installations Quantity,Jul 2006 - Installations Quantity,Aug 2006 - Installations Quantity,Sep 2006 - Installations Quantity,Oct 2006 - Installations Quantity,Nov 2006 - Installations Quantity,Dec 2006 - Installations Quantity,Jan 2007 - Installations Quantity,Feb 2007 - Installations Quantity,Mar 2007 - Installations Quantity,Apr 2007 - Installations Quantity,May 2007 - Installations Quantity,Jun 2007 - Installations Quantity,Jul 2007 - Installations Quantity,Aug 2007 - Installations Quantity,Sep 2007 - Installations Quantity,Oct 2007 - Installations Quantity,Nov 2007 - Installations Quantity,Dec 2007 - Installations Quantity,Jan 2008 - Installations Quantity,Feb 2008 - Installations Quantity,Mar 2008 - Installations Quantity,Apr 2008 - Installations Quantity,May 2008 - Installations Quantity,Jun 2008 - Installations Quantity,Jul 2008 - Installations Quantity,Aug 2008 - Installations Quantity,Sep 2008 - Installations Quantity,Oct 2008 - Installations Quantity,Nov 2008 - Installations Quantity,Dec 2008 - Installations Quantity,Jan 2009 - Installations Quantity,Feb 2009 - Installations Quantity,Mar 2009 - Installations Quantity,Apr 2009 - Installations Quantity,May 2009 - Installations Quantity,Jun 2009 - Installations Quantity,Jul 2009 - Installations Quantity,Aug 2009 - Installations Quantity,Sep 2009 - Installations Quantity,Oct 2009 - Installations Quantity,Nov 2009 - Installations Quantity,Dec 2009 - Installations Quantity,Jan 2010 - Installations Quantity,Feb 2010 - Installations Quantity,Mar 2010 - Installations Quantity,Apr 2010 - Installations Quantity,May 2010 - Installations Quantity,Jun 2010 - Installations Quantity,Jul 2010 - Installations Quantity,Aug 2010 - Installations Quantity,Sep 2010 - Installations Quantity,Oct 2010 - Installations Quantity,Nov 2010 - Installations Quantity,Dec 2010 - Installations Quantity
5136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
5140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5152,0,0,0,1,2,0,2,2,1,0,0,0,0,0,2,1,0,2,3,4,2,3,1,0,3,0,3,4,7,1,3,2,4,3,1,1,2,3,2,2,1,3,4,1,3,2,3,1,2,0,6,2,0,1,2,1,2,1,2,1,1,0,3,3,3,0,1,1,1,3,2,2,3,1,0,3,1,2,2,1,2,2,0,2,1,1,3,5,1,2,2,2,0,1,1,2,3,2,3,3,5,3,2,3,3,1,1,2,3,2,2,3,3,4,1,3,1,2
5153,0,0,1,0,0,3,1,0,4,2,1,1,1,1,1,0,2,1,1,0,2,4,1,3,6,5,2,4,4,4,3,2,5,1,5,3,6,2,3,2,2,2,3,3,2,5,5,3,5,6,1,3,3,2,1,4,1,1,3,2,3,1,0,1,1,1,2,2,3,2,0,0,0,1,1,2,3,6,1,0,2,1,3,4,5,7,2,7,0,0,1,3,3,3,0,1,5,4,3,1,4,1,2,0,0,4,1,4,5,1,3,2,1,2,4,1,2,4
5154,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,1,3,0,1,2,2,0,3,0,1,1,0,1,0,2,0,1,1,1,1,0,3,2,4,0,1,0,1,2,2,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2,1,0,1,1,1,2,2,1,2,0,0,2,3,0,3,1,2,0,1,0,0,1,1,4,0,2,1,2,1,1,1,1,2,4,3,2,1,0,3,0,0,0,3
5155,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,0,0,0,2,5,0,1,2,2,1,0,1,0,0,2,3,5,2,3,1,0,0,0,1,1,1,2,1,0,3,0,2,2,3,2,1,1,1,0,0,1,0,0,1,0,1,0,2,0,1,0,1,0,0,0,1,1,0,1,4,1,1,2,1,3,2,5,1,3,2,0,2,4,1,1,0,2,1,1,3,1,2,1,2,3,0,1,2,2,6,1,2,4,1,0,0,1,0,2,0,2,3
5156,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5157,0,0,0,0,2,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,1,0,2,0,2,2,3,0,0,0,0,2,0,1,2,2,0,1,1,2,0,2,0,1,0,1,2,1,0,1,1,1,0,0,3,3,0,0,1,1,1,2,1,0,0,1,0,1,0,1,3,1,0,0,0,1,1,1,3,1,1,4,1,2,1,2,1,0,1,1,2,1,1,0,1,1,1,1,3,3,1,2,2,0,1,4,2,2,2,3,2,0,0,0,0,0
5158,0,0,2,2,0,3,0,0,1,2,0,3,0,0,2,1,2,1,2,4,2,8,2,3,1,3,4,5,4,9,4,8,2,0,2,3,3,2,2,3,4,1,2,2,6,2,1,0,0,4,2,2,2,0,0,2,3,1,5,1,1,0,2,1,1,1,0,3,3,1,0,3,1,0,2,2,0,8,0,4,2,1,7,3,7,0,3,13,6,5,0,5,5,0,0,3,4,2,6,6,4,2,11,8,3,2,3,4,3,4,7,2,4,3,3,4,1,5
5159,0,0,1,0,1,0,1,1,2,1,2,0,0,4,3,5,1,3,0,2,8,5,9,7,4,3,5,5,1,5,5,6,6,4,3,7,4,4,1,5,4,7,5,2,5,4,3,1,3,3,4,1,2,3,2,4,3,2,0,1,2,3,2,0,3,0,4,2,2,0,3,2,4,1,4,4,2,3,8,5,3,5,6,4,7,4,4,13,5,5,6,4,5,3,9,2,6,4,12,19,5,5,11,3,3,10,9,12,10,6,9,3,5,5,4,4,8,1
5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,0,0,0,0,2,1,1,1,2,1,1,4,0,2,0,0,1,1,0,1,1,2,1,2,1,1,2,1,0,7,0,4,0,3,2,1,0,4,3,1,1,4,1,0,0,0,0,0,4,1,1,0,0,2,2,0,2,1,1,0,0,1,0,1,2,2,0,0,1,3,0,3,7,1,2,0,6,2,3,0,3,3,7,3,4,2,2,0,3,1,3,3,3,3,1,4,1,2,2,1,3,1,1
5162,0,0,0,0,4,0,3,2,0,2,2,0,3,0,2,1,5,1,2,5,2,5,2,2,6,6,7,1,5,5,4,4,10,4,4,1,2,3,4,3,5,2,2,1,6,2,0,4,6,2,4,3,4,1,2,2,1,0,2,4,2,0,0,1,2,1,1,1,4,1,1,1,1,1,3,3,1,7,2,4,1,3,3,5,3,5,2,8,6,10,4,4,3,2,3,3,2,3,6,8,10,9,9,6,9,5,7,8,4,3,6,2,8,5,4,5,5,2
5163,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,4,3,0,6,2,1,2,1,1,2,0,4,1,3,1,1,1,1,1,2,0,2,2,3,0,1,1,4,2,1,2,1,1,1,0,2,0,0,2,0,2,0,1,0,2,1,1,0,2,1,1,2,1,1,1,3,3,0,2,2,0,1,0,1,0,2,3,1,1,1,2,2,1,1,0,1,0,8,4,6,3,4,2,4,2,3,2,3,2,2,17,0,2,6,2,2,3
5164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,2,0,0,0,3,6
5165,0,1,0,0,1,0,0,4,2,1,2,2,0,1,1,1,0,0,0,2,1,2,0,2,2,2,0,4,1,0,0,0,2,1,1,0,2,1,0,0,0,1,0,2,0,2,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0,1,2,0,0,1,0,0,1,0,0,1,1,1,1,0,4,3,1,0,0,2,0,1,2,2,0,2,1,2,3,2,1,0,0,2
5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5167,0,0,0,0,1,2,0,2,2,0,0,1,2,0,3,0,0,1,2,1,0,1,2,2,0,1,1,3,2,0,2,5,3,1,0,1,1,0,1,2,2,2,2,2,1,3,3,0,4,3,1,0,0,0,1,1,0,2,0,1,2,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,3,0,0,3,4,2,0,1,0,4,1,3,0,0,0,1,1,1,1,4,1,4,2,4,2,1,1,5,1,0,2,1,2,2,1,3,3,2,2,1,3
5168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,0,0,1,2,0,2,1,1,0,1,0,1,3,1,0,0,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,2,1,0,1,0,0,0,0,1,0,0,2,1,4,1,1,0,1,2,1,1,1,1,1,1,0,0,1,1,0,9
5169,0,0,0,0,1,0,1,2,1,0,1,0,1,0,1,3,1,1,2,2,2,1,1,0,2,1,3,2,1,4,0,6,1,0,2,1,4,3,1,4,2,2,0,1,1,2,2,1,1,0,1,0,0,1,0,1,0,2,1,2,0,1,2,1,0,1,1,3,1,2,1,2,2,0,0,2,1,2,0,1,2,2,3,1,3,5,4,3,2,4,4,3,1,2,1,2,3,2,2,7,3,6,2,2,0,3,0,1,1,3,2,3,1,5,7,7,4,8
5170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,1,2,2,0,1,2,1,0,2,0,2,2,1,0,0,0,2,0,0,2,1,1,0,1,0,2,2,0,1,2,1,1,0,0,1,0,0,2,1,1,0,2,1,2,0,0,1,0,0,1,1,0,1,1,0,0,2,1,0,1,0,3,0,0,1,1,0,1,0,0,0,0,2,1,1,1,3,2,0,0,3,0,0,0,0,0,1,1,0,2,0,0,3
5171,0,0,1,0,1,2,2,1,4,0,3,1,0,2,2,0,0,2,1,1,4,1,1,0,0,3,2,3,2,4,2,5,2,3,1,4,2,1,1,1,5,1,4,4,6,2,3,3,3,1,3,0,4,2,3,3,6,1,0,1,2,1,0,2,2,1,0,3,1,1,1,0,2,1,1,0,5,2,3,0,1,2,2,2,2,3,5,2,1,1,4,3,4,2,0,5,2,4,6,4,5,4,3,15,7,3,3,5,3,3,4,2,3,8,9,4,3,4
5172,0,0,0,0,1,1,0,1,2,0,1,1,1,1,0,1,0,0,0,3,2,1,1,2,4,3,5,4,3,0,5,3,3,3,1,1,3,1,6,2,0,3,4,1,3,1,1,2,5,3,3,1,1,3,2,2,0,3,0,0,1,2,1,1,3,1,3,1,1,1,3,1,2,0,4,4,2,3,2,2,0,4,4,0,3,0,3,6,1,2,3,4,4,0,0,4,4,3,4,2,2,0,2,6,3,8,4,2,4,1,2,7,6,0,0,1,2,3
5173,0,0,0,1,1,1,0,5,2,0,2,3,0,1,1,4,3,2,0,2,6,5,10,5,3,6,3,4,6,2,1,3,4,3,2,2,2,3,6,3,3,2,3,1,6,4,3,3,4,8,2,2,8,4,3,7,4,9,9,5,11,4,2,7,3,4,3,11,7,7,1,3,6,10,13,6,1,9,8,3,9,5,3,10,9,14,7,11,4,8,10,11,8,19,5,15,21,10,12,18,15,26,14,21,12,16,14,5,13,8,9,11,5,14,14,10,8,8
5174,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,2,2,2,1,2,0,1,2,1,2,0,1,3,3,1,4,0,1,0,2,3,4,4,3,0,0,1,2,2,3,0,1,1,3,0,2,0,2,2,2,0,3,2,1,1,1,1,1,2,0,0,0,0,0,2,1,0,3,1,0,3,2,2,0,0,2,3,0,1,2,1,2,2,0,2,3,0,1,0,1,1,1,3,2,4,3,1,3,2,4,1,2,0,1,2,1,1,2,2,4
5175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,1,1,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0
5202,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0
5203,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,1,2,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,4,1,0,1,1,1,1,1,3,2,1,0,0,1,0,0,1,0,0,3,1,0,1,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,3,1,2,1,1,0,0,2,2,0,0,1,0,0,0,2,0,0
5204,0,0,2,1,1,1,1,1,2,1,2,2,1,7,1,1,3,4,0,1,2,0,5,1,0,3,4,2,0,4,1,2,0,2,1,0,0,0,3,4,1,1,0,2,1,0,1,1,0,0,3,1,0,1,2,0,0,2,0,0,2,1,1,1,0,2,2,0,0,1,1,0,0,0,1,4,2,0,2,1,2,2,2,3,1,0,1,5,2,1,1,0,2,1,1,0,2,1,2,2,0,4,2,3,4,2,1,3,4,1,0,2,1,1,1,3,0,0
5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,3,1,0,0,0,2,0,1,1,1,0,1,1,1,1,0,1,2,0,0,0,1,1,1,0,2,1,3,0,0,0,0,5,1,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,1,1,1,0,1,0,1,0,0,2,1,0,1,0,2,1,1,2,1,0,2,0,1,2,3,0,3,1,0,2,0,1,1,1,0
5211,0,0,3,0,0,0,1,1,2,1,0,1,3,1,2,2,2,3,3,8,3,4,5,5,11,8,1,6,7,4,7,6,3,9,2,3,7,1,1,4,3,3,3,3,5,2,1,3,10,10,7,7,4,8,6,2,6,2,0,3,4,3,3,5,1,6,2,1,3,3,1,2,2,1,2,0,7,4,2,4,4,2,6,4,4,4,8,18,2,0,2,4,4,6,4,7,6,10,8,6,12,9,17,10,14,10,6,11,8,6,10,7,5,5,10,5,7,3
5212,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,1,1,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,3,1,0,1,0,1,0,0,0,1,1,0,0,2,2,0,0,0,0,2,1,1,0,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,2,0,1,1,0,0,2,0,2,2,2,1,1,0,0,2,0,0,0
5213,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,0,0,1,1,0,1,0,1,0,1,2,1,1,1,0,2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,1,1,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5214,0,0,0,0,0,2,0,1,2,1,0,1,0,0,3,1,1,2,1,4,2,1,1,7,2,3,1,3,3,2,2,4,4,6,1,2,4,2,2,2,4,2,0,2,2,2,2,4,1,4,2,4,2,1,2,2,1,3,1,0,3,2,1,2,2,1,3,3,3,3,0,2,0,1,1,1,2,3,4,2,2,1,3,3,3,5,4,4,5,2,3,3,2,4,2,1,5,4,7,10,4,12,1,4,3,9,2,2,5,4,2,1,5,11,5,5,4,2
5219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
